set	conversation_idx	qa_index	category	g_score	m_score	g_selected_count	m_selected_count	full_memory_status	selected_status	reference	question	g_pred	m_pred	g_selected_preview	m_selected_preview
all_gemini_wrong	8	42	1	0.0	1.0	3	3	token_partial	not_found	Helping lost tourists and experiencing unexpected adventures in the city.	What recurring adventure does Evan have with strangers?	Helping lost tourists	Helping lost tourists.	Evan helped a lost tourist find their way two weeks ago. || Evan took an unexpected tour around the city with a lost tourist two weeks ago. || Evan encountered a lost tourist recently.	Evan took a lost tourist on an unexpected tour around the city two weeks ago. || Evan helped a lost tourist find their way two weeks ago. || Evan helped another lost tourist recently.
all_gemini_wrong	8	44	3	0.0	1.0	1	1	token_partial	token_partial	California and Nevada (Lake Tahoe)	Which US state(s) was Sam travelling in during October 2023?	Unknown	California, Nevada	Sam plans to go kayaking on Lake Tahoe with his friend.	Sam is traveling to Lake Tahoe.
all_gemini_wrong	8	47	2	0.0	1.0	8	9	not_found	not_found	work-related stress	What kind of stress was Sam dealing with in October 2023?	Family pressure to keep up with his health routine.	Work stress	Sam's cravings are triggered by stress, boredom, or a desire for comfort. || Sam experiences occasional cravings for sugary drinks and snacks. || Sam had a check-up with his doctor on Monday. || Sam's doctor informed Sam that his weight is a serious health risk. || Sam bought unhealthy snacks this week.	Sam is dealing with work stress. || Sam feels pressured by his family about his health changes. || Sam went for a check-up on Monday and his doctor said his weight is a serious health risk. || Sam's doctor said if he doesn't make changes soon, his health can get worse. || Sam was diagnosed with gastritis.
all_gemini_wrong	8	50	3	0.0	1.0	0	4	exact_phrase	not_found	beach	Does Evan live close to a beach or mountains?		Yes, close to a beach.		Evan has a favorite peaceful spot by the beach close to his home. || Evan took a sunset photo at his favorite beach spot last Friday. || Evan and Sam plan to visit Evan's favorite beach spot together next month. || Evan recommends beach sunsets for exercise and calming.
all_gemini_wrong	8	60	2	0.0	0.0	1	3	token_partial	not_found	few days before 17 December, 2023.	When did Evan finish the painting that's hanging in the exhibit?	14 December 2023	14 December 2023	Evan finished a contemporary figurative painting a few days ago.	Evan finished a contemporary figurative painting a few days ago. || A close friend helped Evan get his painting published in an exhibition. || Sam saw a painting of a woman holding flowers in front of her face at the exhibit.
all_gemini_wrong	8	62	1	0.0	0.0	1	2	token_partial	not_found	To Sam, to his friends from work, and to his and his wife's families.	Who did Evan tell about his marriage?	His extended family	work friends, extended family	Evan and his partner told their extended family about their marriage yesterday.	Evan told his work friends about getting married. || Evan told his extended family about his marriage yesterday.
all_gemini_wrong	8	64	2	0.0	1.0	1	1	not_found	not_found		When did Evan have a drunken night with his friends?	From 1 January 2024 to 7 January 2024	9 January 2024	Evan apologized to his partner for his drunken behavior last week.	Evan went out with his friends and had too much to drink yesterday.
all_gemini_wrong	8	68	4	0.0	0.0	8	0	not_found	not_found	keep trying new things until something sparks excitement	What advice did Evan give Sam about finding a passion?	Use acrylic paints, brushes, a canvas or paper, and a palette for painting.		Evan recommends that Sam use acrylic paints, brushes, a canvas or paper, and a palette for painting. || Evan and Sam plan to have a painting session next Saturday. || Evan started painting after a friend gave him a painting that inspired him. || Evan joined painting classes to find like-minded people and improve his skills. || Sam is considering trying painting as a hobby.	
all_gemini_wrong	8	72	4	0.0	1.0	1	4	token_high	not_found	try flavored seltzer water and dark chocolate with high cocoa content	What new suggestion did Evan give to Sam regarding his soda and candy consumption?	Eat air‑popped popcorn or fruit with flavored seltzer water.	Swap soda for flavored seltzer water and replace candy with dark chocolate high in cocoa.	Evan recommends that Sam eat air-popped popcorn or fruit with flavored seltzer water.	Evan recommended swapping soda for flavored seltzer water to Sam. || Evan recommended dark chocolate with high cocoa content instead of candy to Sam. || Evan recommended flavored seltzer water as an alternative to soda. || Evan recommended air-popped popcorn or fruit as a low-calorie snack.
all_gemini_wrong	8	77	4	0.0	1.0	1	1	not_found	not_found	tracks progress and serves as a constant reminder to keep going	What does the smartwatch help Evan with?	track his health progress	tracking his progress	Evan uses a fitness watch to track his health progress.	Evan has a fitness watch that tracks his progress.
all_gemini_wrong	8	79	4	0.0	1.0	0	2	token_partial	not_found	motivates him to keep going through tough times	Why did Evan decide to get the bonsai tree?		To motivate him to keep going through tough times.		Evan got the bonsai tree to motivate him to keep going through tough times. || Evan has a bonsai tree that symbolizes strength and resilience.
all_gemini_wrong	8	80	4	0.0	0.0	0	0	exact_phrase	not_found	progress	According to Sam, what is more important than perfection?				
all_gemini_wrong	8	84	4	0.0	0.0	0	1	exact_phrase	not_found	grilled dish with salmon and vegetables	What dish did Sam make on 18 August, 2023 that turned out flavorful?		Unknown		Sam made a grilled dish last night that included salmon and vegetables.
all_gemini_wrong	8	85	4	0.0	0.0	0	1	not_found	not_found		What food did Sam share a photo of on 19 August, 2023?		grilled chicken and veggie stir-fry		Sam shared a grilled chicken and veggie stir-fry recipe with Evan.
all_gemini_wrong	8	86	4	0.0	1.0	8	5	token_high	token_high	watercolor painting classes	What type of painting classes did Evan start taking in 2023?	painting classes	watercolors	A friend introduced Evan to watercolor painting. || Evan practices watercolor painting. || Evan enjoys painting landscapes and has been practicing watercolor painting for a few years. || Evan started taking painting classes a few days ago. || Evan started painting after a friend gave him a painting that inspired him.	Evan does watercolor painting. || Evan has been doing watercolor painting for a few years. || Evan's friend got Evan into watercolor painting. || Evan has been learning watercolors in his painting classes. || Evan started taking painting classes a few days ago.
all_gemini_wrong	8	91	4	0.0	0.0	1	1	token_high	not_found	Consider low-impact exercises or physical therapy	What suggestion did Sam give to Evan to help with his knee issue?	try yoga	Unknown	Sam recommends that Evan try yoga.	Swimming is low-impact and easy on the joints.
all_gemini_wrong	8	94	4	0.0	0.0	1	1	exact_phrase	not_found	Watercolor painting	What activity does Evan do to keep himself busy while healing his knee?	Swimming	Swimming	Evan is currently swimming to stay active while his knee heals.	Evan is swimming to stay active while recovering.
all_gemini_wrong	8	95	4	0.0	0.0	2	0	token_partial	not_found	a cactus in the desert	What painting did Evan share with Sam in October?	A sunset painting		Evan's sunset painting was inspired by a vacation a few years back. || Evan finished a painting of a sunset.	
all_gemini_wrong	8	97	4	0.0	1.0	0	1	token_high	not_found	malfunctioning navigation app on the new phone	What electronics issue has been frustrating Sam lately?		Navigation app on his new phone		Sam is frustrated with his new phone's navigation app.
all_gemini_wrong	8	101	4	0.0	1.0	2	4	exact_phrase	exact_phrase	Gastritis	What digestive issue did Sam experience lately?	Severe stomachache	gastritis	Sam was diagnosed with gastritis. || Sam ended up in the ER with a severe stomachache last weekend.	Sam was diagnosed with gastritis. || Sam ended up in the ER with a severe stomachache last weekend. || Sam plans to adopt a more nutritious diet. || Sam's ER visit was a wake-up call for him to start prioritizing his health.
all_gemini_wrong	8	102	4	0.0	0.0	0	30	not_found	not_found	helping lost tourists	What adventurous theme is emerging in Evan's life as mentioned by Sam?		The user asks: "What adventurous theme is emerging in Evan's life as mentioned by Sam?" We have to find a memory where Sam mentions something about an adventurous theme emerging in Evan's life. Let's parse the memory.		Sam plans to go check out the lake as a day trip. || Sam wants to feel the same sense of freedom as Evan. || Evan and Sam plan to visit Evan's favorite beach spot together next month. || Sam suggested putting a GPS sensor on Evan's keys. || Evan showed Sam his gym membership card as a reminder of his commitment.
